img_id,url,ad_bodies_clean,page_name,max_count,language
ad_111525212021304_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_o2wVcQnP1amqAN4,'#Concours<br>Vous êtes gourmand.e et aimez les jeux de logique ? 🤓 Bonne Maman vous met au défi ! Participez à notre concours pour tenter de gagner un des 4 cabas Bonne Maman mis en jeu 🛍<br><br>Participations acceptées jusqu’au dimanche 20/08 à 23h59.<br><br>Bonne chance ! 🍀',Bonne Maman Belgique,5,FR
ad_1115338862758566_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4eFpnIIMoat82Or,"""Transformez votre heure de table en une véritable pizza party 🥳! Cette semaine uniquement chez Domino's : 1+1 🍕 gratuite à emporter, 2+1 🍕 gratuite à la livraison.""",Domino's Pizza Belgium,5,FR
ad_1115525739412058_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_pYjihr2nNfXKSLn,"'NIEUW! Duvel Barrel Aged: the Brasil Rhum Edition. 🇧🇷 Binnenkort beschikbaar in de supermarkt en de drankenhandel. Cheers, op puur vakmanschap! #duvel #barrelaged #cachaca #vakmanschap', ""NOUVEAU ! Duvel Barrel Aged: édition Rhum Brésilien. 🇧🇷 Bientôt disponible dans votre supermarché et les magasins d'alcool spécialisés. Cheers, à l'artisanat pur sang ! #duvel #barrelaged""",Duvel,5,BOTH
ad_1116063939377976_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1NqT91SRaWWvAsL,'Wil je als eerste onze promo’s ontdekken? Check ze hier👇',Delhaize,5,NL
ad_1116175846042864_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_PSrHSz91hFNC2Vr,"'#SMULTIP: Haal je bak skills alvast boven, want februari trappen we af met Maria Lichtmis én Wereld Pannenkoekendag! 🥞<br><br>Deze duo feestdag vraagt dan ook om duo plezier (van hier): smeuïge pannenkoeken afgewerkt met een romig bolletje IJsboerke vanille ijs. 🥰<br><br>Wedden dat je je met deze combo in no time in de zevende hemel waant? 😇<br>-<br>Pssst… Welke ijssmaak (s)maakt jouw pannenkoek helemaal af? Laat het ons weten via de comments! 👇<br><br>—<br><br>#IDEESAVOUREUSE: À vos poêles… ! La Chandeleur et la Journée mondiale des crêpes, que voilà 2 belles fêtes en ce tout début de mois de février ! 🥞<br> <br>Et un duo de fêtes, ça se célèbre naturellement avec un duo de saveurs (bien de chez nous) : des crêpes moelleuses agrémentées d’une boule de crème glace vanille IJsboerke onctueuse. 🥰<br> <br>De quoi vous envoyer illico au 7ème ciel des plaisirs gustatifs ! 😇<br>-<br>Pssst… Avec quel parfum agrémentez-vous de préférence votre crêpe ? Dites-le-nous dans les commentaires ! 👇<br><br>#ijsboerke #ijsboerkefan #madeinbelgium #pleziervanhier #marialichtmis #wereldpannenkoekendag'",IJSBOERKE,5,BOTH
ad_1116751219429407_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9Zq4ZgoSLc1Nnz6,"""Wij hebben de sinaasappels alvast voor je geperst. Dan kun jij je focussen op het smeren van de perfecte laag choco op je boterham.<br>_______<br>Nous avons déjà pressé les oranges pour vous. Ainsi, vous pouvez vous concentrer sur l'étalage parfait de la couche de choco sur votre tartine.""",innocent - Belgium,5,BOTH
ad_1117309082676315_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_VgS96Qab8n17n9o,"'Op welk moment van de dag consumeer jij karnemelk?<br>1) 1 x per dag, bij het ontbijt of als tussendoortje<br>2) de hele dag door, het is zo lekker'",Balade,5,NL
ad_1117594759672868_1_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_WBZQG9bD6SjYjNF,"'""Geweldig nieuws! Dunkin\' heeft nu glutenvrije donuts toegevoegd aan hun assortiment. Bestel ze nu via onze website en haal ze op vanaf 9 februari  in een van onze vestigingen of laat ze thuis bezorgen.<br><br>""Excellente nouvelle ! Dunkin\' ajoute désormais des donuts sans gluten à sa gamme. Commandez-les dès maintenant via notre site internet et récupérez-les à partir du 9 février dans l\'une de nos agences ou faites-vous livrer à votre domicile.<br><br>#dunkinbe #glutenvrij #dunkindonuts #donuts #nieuw #genieten #glutenvrijegen'",Dunkin’ België,5,BOTH
ad_1117594759672868_2_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_tIS7FWqgsCzw4b7,"'""Geweldig nieuws! Dunkin\' heeft nu glutenvrije donuts toegevoegd aan hun assortiment. Bestel ze nu via onze website en haal ze op vanaf 9 februari  in een van onze vestigingen of laat ze thuis bezorgen.<br><br>""Excellente nouvelle ! Dunkin\' ajoute désormais des donuts sans gluten à sa gamme. Commandez-les dès maintenant via notre site internet et récupérez-les à partir du 9 février dans l\'une de nos agences ou faites-vous livrer à votre domicile.<br><br>#dunkinbe #glutenvrij #dunkindonuts #donuts #nieuw #genieten #glutenvrijegen'",Dunkin’ België,5,BOTH
ad_1117594759672868_3_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_llMMw0murWVY9tU,"'""Geweldig nieuws! Dunkin\' heeft nu glutenvrije donuts toegevoegd aan hun assortiment. Bestel ze nu via onze website en haal ze op vanaf 9 februari  in een van onze vestigingen of laat ze thuis bezorgen.<br><br>""Excellente nouvelle ! Dunkin\' ajoute désormais des donuts sans gluten à sa gamme. Commandez-les dès maintenant via notre site internet et récupérez-les à partir du 9 février dans l\'une de nos agences ou faites-vous livrer à votre domicile.<br><br>#dunkinbe #glutenvrij #dunkindonuts #donuts #nieuw #genieten #glutenvrijegen'",Dunkin’ België,5,BOTH
ad_1117594759672868_4_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ULWajfQGj5tVNXq,"'""Geweldig nieuws! Dunkin\' heeft nu glutenvrije donuts toegevoegd aan hun assortiment. Bestel ze nu via onze website en haal ze op vanaf 9 februari  in een van onze vestigingen of laat ze thuis bezorgen.<br><br>""Excellente nouvelle ! Dunkin\' ajoute désormais des donuts sans gluten à sa gamme. Commandez-les dès maintenant via notre site internet et récupérez-les à partir du 9 février dans l\'une de nos agences ou faites-vous livrer à votre domicile.<br><br>#dunkinbe #glutenvrij #dunkindonuts #donuts #nieuw #genieten #glutenvrijegen'",Dunkin’ België,5,BOTH
ad_1117594759672868_5_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_WDZyr5dkLfrFYaQ,"'""Geweldig nieuws! Dunkin\' heeft nu glutenvrije donuts toegevoegd aan hun assortiment. Bestel ze nu via onze website en haal ze op vanaf 9 februari  in een van onze vestigingen of laat ze thuis bezorgen.<br><br>""Excellente nouvelle ! Dunkin\' ajoute désormais des donuts sans gluten à sa gamme. Commandez-les dès maintenant via notre site internet et récupérez-les à partir du 9 février dans l\'une de nos agences ou faites-vous livrer à votre domicile.<br><br>#dunkinbe #glutenvrij #dunkindonuts #donuts #nieuw #genieten #glutenvrijegen'",Dunkin’ België,5,BOTH
ad_1117594759672868_6_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cmj65cy1tFNW4HF,"'""Geweldig nieuws! Dunkin\' heeft nu glutenvrije donuts toegevoegd aan hun assortiment. Bestel ze nu via onze website en haal ze op vanaf 9 februari  in een van onze vestigingen of laat ze thuis bezorgen.<br><br>""Excellente nouvelle ! Dunkin\' ajoute désormais des donuts sans gluten à sa gamme. Commandez-les dès maintenant via notre site internet et récupérez-les à partir du 9 février dans l\'une de nos agences ou faites-vous livrer à votre domicile.<br><br>#dunkinbe #glutenvrij #dunkindonuts #donuts #nieuw #genieten #glutenvrijegen'",Dunkin’ België,5,BOTH
ad_1117594759672868_7_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ypcEmEAaIl8g55N,"'""Geweldig nieuws! Dunkin\' heeft nu glutenvrije donuts toegevoegd aan hun assortiment. Bestel ze nu via onze website en haal ze op vanaf 9 februari  in een van onze vestigingen of laat ze thuis bezorgen.<br><br>""Excellente nouvelle ! Dunkin\' ajoute désormais des donuts sans gluten à sa gamme. Commandez-les dès maintenant via notre site internet et récupérez-les à partir du 9 février dans l\'une de nos agences ou faites-vous livrer à votre domicile.<br><br>#dunkinbe #glutenvrij #dunkindonuts #donuts #nieuw #genieten #glutenvrijegen'",Dunkin’ België,5,BOTH
ad_1118994739070284_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_YACZ5fSNRk9ZHUc,"""Recevez deux plats pour le prix d'un, dans l'un des restaurants les plus appréciés de Liège. Offre valable sur une sélection de plats""",Takeaway.com,5,FR
ad_1119045585847256_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_V4HwySlOSk98Tih,"'Geniet van onze mosselen, all you can love. Natuur of met saus naar keuze. <br>Deze maand: Mosselen met béarnaise of met Hoegaarden.'",Lunch Garden,5,NL
ad_1119109342546830_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_WStRvdNpnBODwJu,"'Nieuw: Chouffe Lite 4%! 🤩<br>4% alcohol, volmondig Chouffe!<br><br>Ouf, elk moment heeft zijn Chouffe! 🍻'",Chouffe,5,NL
ad_1119337139221783_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_15eNBzKs9VCs57W,'Stuur je vrienden en familie good vibes en tover een glimlach op hun lippen ❤',My M&M's Belgique,5,NL
ad_1119392415708222_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bONk3sELFc5Qk5r,"'Tous les lundis, mardis et samedis, toutes les pizzas à emporter sont à petits prix  🍕🤤 :<br>Regular = 6€<br>Medium = 7€<br>Large = 9€<br>XXL = 11€'",Domino's Pizza Belgium,5,FR
ad_1119671102481257_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_WsKQsoGYJNPkdw4,'Uitzonderlijke promotie van -30% op alle delivery + plannen 🥳',Delhaize,5,NL
ad_1119729712718457_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_hmiWknubDIgBivS,"""Op zoek naar biologische voeding voor je kleine spruit? Dan stopt je zoektocht hier. HiPP heeft niet alleen voeding aangepast aan de leeftijd van je kleintje, maar ook biologische voeding die wordt geteeld op onze boerderijen. 🤩🥬<br><br>♡<br><br>À la recherche d'aliments biologiques pour votre petit bout de chou? Alors votre recherche s'arrête ici. HiPP propose non seulement une alimentation adaptée à l'âge, mais aussi des aliments biologiques cultivés dans nos fermes. 🤩🥬 <br><br>#HiPP #organicbabyfood #biologisch #biologique""",HiPP Belgium,5,BOTH
ad_1121364885798349_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6IE589CB2qzAx7u,Ad text not available.,McDonald's België,5,NONE
ad_1121890932120297_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0ZWsEQSO90Yl0If,"""❗️Se lécher les doigts ? 😉 Ces côtes dans une sauce collante de jus d'ananas, d'épices barbecue et de citron vert vous feront de toute façon vous lécher les babines. 😋""",Bosto,5,FR
ad_1122060795749594_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_N8TjygGQvtgKdSN,"'Vous êtes gourmand.e et adorez réaliser toutes sortes de pâtisseries ? 😋 C’est votre jour de chance ! Participez à notre concours et tentez votre chance de remporter l’un des 5 exemplaires du livre “Les goûters de Bonne Maman”, son nouveau recueil de recettes 😍<br><br>⚠️ Participations acceptées jusqu’au mardi 2 juillet à 23h59.<br><br>Bonne chance ! 🍀'",Bonne Maman Belgique,5,FR
ad_1122728999271331_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_jen9j3xaFQh8NkH,'Let the fizzy out 🫧',Gordon Finest Beers,5,EN
ad_1123181165396187_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_EgdrrYtxrzK605l,"'Danone, voor jou en jouw familie, elke dag opnieuw.'",Danone Belgium,5,NL
ad_1123292728811851_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1eCS7ELT0HzS76q,"'Geniet van de fluweelzachte textuur van karamel en gedroogd fruit vermengd met geroosterde hazelnoot. De aanwezigheid van tannines voegt een aangename structuur toe, terwijl een bittere toets de alcohol perfect in balans brengt. 🍺🍇<br><br>#chimay #chimaylovers #grandereserve #vaten #brandy'",Chimay,5,NL
ad_1124809398515085_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_03tGAsMqjT5MwwJ,'Dippen of smeren?🧈De mini butterboard met Opgeklopte boter van Balade is perfect voor beide! 🤩',Balade,5,NL
ad_1124827808510982_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_Z5YIh6Z9T5kAVr0,"""Trakteer jezelf op Singles' Day! 💙""",Albert Heijn België,5,NL
ad_1125441795527453_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_IlcnjkDXmh4wJjf,"'❗ Votre ami(e) est-il(elle) aussi le chef(fe) à la maison ? 😁 Ce soir, vous mangerez sainement car avec du riz complet, des champignons et des épinards, vous allez faire le plein de fibres et de vitamines ! 🤗'",Bosto,5,FR
ad_1125723642080515_1_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_uJRTacj9KlRSdtG,"'Les « foodies » aussi adorent Elvea 👀 Jetez un œil aux recettes de nos fans et laissez leurs créations à base de savoureuses tomates italiennes vous inspirer.🥘🍅 Delizioso!<br><br>🫵 Vous aussi, vous souhaitez rejoindre notre wall of fame ? Publiez une photo de votre assiette et taguez-nous (@elvea1885).<br><br>Rendez-vous sur notre page pour découvrir les recettes inspirantes de nos fans : <br>bit.ly/3x8trZU'",Elvea,5,FR
ad_1125723642080515_2_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_yomgMJo4pPDWPoU,"'Les « foodies » aussi adorent Elvea 👀 Jetez un œil aux recettes de nos fans et laissez leurs créations à base de savoureuses tomates italiennes vous inspirer.🥘🍅 Delizioso!<br><br>🫵 Vous aussi, vous souhaitez rejoindre notre wall of fame ? Publiez une photo de votre assiette et taguez-nous (@elvea1885).<br><br>Rendez-vous sur notre page pour découvrir les recettes inspirantes de nos fans : <br>bit.ly/3x8trZU'",Elvea,5,FR
ad_1125723642080515_3_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_00kRWLvtUvIea65,"'Les « foodies » aussi adorent Elvea 👀 Jetez un œil aux recettes de nos fans et laissez leurs créations à base de savoureuses tomates italiennes vous inspirer.🥘🍅 Delizioso!<br><br>🫵 Vous aussi, vous souhaitez rejoindre notre wall of fame ? Publiez une photo de votre assiette et taguez-nous (@elvea1885).<br><br>Rendez-vous sur notre page pour découvrir les recettes inspirantes de nos fans : <br>bit.ly/3x8trZU'",Elvea,5,FR
ad_1125723642080515_4_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_JU6cHKVdj1b6RVv,"'Les « foodies » aussi adorent Elvea 👀 Jetez un œil aux recettes de nos fans et laissez leurs créations à base de savoureuses tomates italiennes vous inspirer.🥘🍅 Delizioso!<br><br>🫵 Vous aussi, vous souhaitez rejoindre notre wall of fame ? Publiez une photo de votre assiette et taguez-nous (@elvea1885).<br><br>Rendez-vous sur notre page pour découvrir les recettes inspirantes de nos fans : <br>bit.ly/3x8trZU'",Elvea,5,FR
ad_1126723668548427_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_n9w408pPBTLIE51,'Win een mysterybox met één van de voetbalprijzen!',Lay's Belgium,5,NL
ad_1127039552010511_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_sIpE3q8gbizxy3c,"'Ontdek de voordelen van Karnemelk van Balade en trakteer jezelf op een heerlijke smoothie met karnemelk, appel en kurkuma. 🥤🍎'",Balade,5,NL
ad_1128473708292462_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_wi5mdW4AWSsAew1,"'☠️ GAME OVER? Vlieg snel naar de winkel, koop Croky met promostrip en ontvang extra levens ❤️❤️❤️ Ready to level up? 🤩'",Croky,5,BOTH
ad_1129358961801423_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_FsNg2NMVWruxWbC,"""Gezellig een Chouffe'ke delen is de kers op de taart van een topdag 😍🍒 #chouffe #cherrychouffe""",Chouffe,5,NL
ad_1129438298026301_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_DAZBroAaHRsQ4MO,'Vertel het goede nieuws op originele wijze met gepersonaliseerde M&M’S®!',My M&M's Belgique,5,NL
ad_1130137524944444_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_q5FY8O7rprN5vQN,'🥂 De Chandon Garden Spritz-truck stopt bij Delitraiteur Lochristi op 𝟮𝟬 𝗷𝘂𝗹𝗶 𝘃𝗮𝗻 𝟭𝟰.𝟬𝟬 𝘁𝗼𝘁 𝟭𝟳.𝟬𝟬 𝘂𝘂𝗿 en je kunt gratis DE nieuwe trendcocktail van de zomer proeven ☀️! Ideaal !<br><br>Zin om EINDELIJK de komst van de zomer te vieren en een drankje te delen met vrienden in een gezellige sfeer?<br><br>🤩 Het team van 𝗗𝗲𝗹𝗶𝘁𝗿𝗮𝗶𝘁𝗲𝘂𝗿 𝗟𝗼𝗰𝗵𝗿𝗶𝘀𝘁𝗶 wacht je daar vol ongeduld op!',Delitraiteur,5,NL
ad_113023178567520_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8n1723FcSq9AFmM,"'Geniet nu van onze heerlijke crispy kip bij jouw thuis, nog gans de maand september GRATIS geleverd met Deliveroo*.<br>*Geldig tem zaterdag 30 september 2023'",KFC Belgium,5,NL
ad_1130782651568204_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R5YhtQgN4QedXEe,"""Papoter autour d'un café avec votre maman et se rappeler de beaux souvenirs. ❤️ Profitez de ce moment et offrez-lui un cadeau irrésistible.""",Guylian Belgique,5,FR
ad_1132333384426135_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_jdlzBltBZkETjb8,"""Cette année, Cupidon darde ses flèches sur le Cornet d'Amour Fraise ! 💘<br><br>Il faut bien avouer que cette glace se déguste avec un plaisir irrésistible de la première à la dernière bouchée. Depuis le délicieux coulis de fraises au sommet jusqu’au chocolat croquant qui se cache dans la pointe du cornet. 🥰<br><br>Et vous, quelle partie du Cornet d’Amour fait battre votre cœur plus vite ? 👇""",IJSBOERKE,5,FR
ad_1132595957952241_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_FWWYME8EswP47sZ,"'Danone, voor jou en jouw familie, elke dag opnieuw.'",Danone Belgium,5,NL
ad_1132683241107609_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_zwmENTknHrhVsA1,"'Danone, voor jou en jouw familie, elke dag opnieuw.'",Danone Belgium,5,NL
ad_1132940761318573_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_nASnvyGS0bXqGKU,'Wat is jouw ritueel? ⚽ Doe mee met de #TheRitualCup 🏆 en laat ons zien hoe jij voor de Belgen supportert!',Coca-Cola,5,NL
ad_1133167351266677_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_gXupOTUY89KIeoh,'Vandaag eren we de vliegende helden van de natuur! 🐝 Laten we op Wereldbijendag stilstaan bij de onschatbare bijdrage van deze kleine bestuivers aan ons ecosysteem. 🌼',MELI,5,NL
ad_1133243264105332_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dm0mXWnXw5p0ZdY,"'Een heerlijk plantaardig alternatief voor groeimelk dat alle nodige voedingsstoffen bevat voor jouw kleine spruit. 🌱🥛', 'Nieuw: je favoriete plantaardige groeidrink is er nu ook in klein formaat (250ml). 🙌Ideaal om mee te nemen op al jullie uitstapjes samen. 🎒<br>Beschikbaar bij Delhaize, Carrefour en Cora.', 'De groeimelk van Bambix vormt de perfecte aanvulling op de vaste voeding van je peuter. 🙌🐻<br>🇧🇪100% Belgisch <br>🥛Boordevol vitaminen', 'De Bambix kant-en-klare rijst groeidrink is lactose- en glutenvrij en laag in suikers. Een plantaardige groeidrink die alle voedingsstoffen bevat die je peuter nodig heeft. 💙🐻'",Bambix Belgium,5,NL
ad_1133618784103863_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3FHYJRxbUtzjD7t,"'📢 Alléén deze week:  1+1 pizza gratis bij afhalen, 2+1 pizza gratis bij bezorgen 🍕'",Domino's Pizza Belgium,5,NL
ad_1134817824431351_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7eZRfcjTUGWY13p,"'Danone, aux côtés de votre famille, jour après jour.'",Danone Belgium,5,FR
ad_1135320697683595_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_jMu7c251u6NAMnt,'Des réductions élevées sur de grandes marques ? Profitez de nos TOP promos.',Colruyt Laagste Prijzen - Meilleurs Prix,5,FR
ad_1135782124340400_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8TAcSyLgClRtCmS,"'#SMULTIP: Deze maand vieren we Vaderdag en dat is hét moment om je allerliefste papa te verwennen! 💙<br><br>Voeg dit jaar een originele verrassing toe aan zijn dagelijkse kopje koffie met ons heerlijke mokkaroomijs. Daar geniet élke coffee-lover volop van! 🤗', ""#IDEESAVOUREUSE : Ce mois-ci, dédié à la célébration des papas, saisissez l'occasion parfaite pour chouchouter votre papa bien-aimé ! 💙<br><br>Pour une touche d'originalité à sa routine matinale, optez pour notre irrésistible glace au moka. Une douceur qui ravira tous les amateurs de café ! 🤗""",IJSBOERKE,5,BOTH
ad_1135832894043767_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eG1YClsQGrciweR,"'Er gaat niets boven een verse pistolet bij je ontbijt of zondagse brunch. En dankzij ons uitgebreid assortiment aan bloem voor brood maak je je favoriete pistolets volledig zelf. Van een klassiek wit tot volkoren, spelt of een met of zonder pitten. Aan jou de keuze!<br>Bovendien moet je geen moeite doen om iedereen uit bed te krijgen want de geur van versgebakken brood kan niemand weerstaan. Geloof ons. 😉 <br><br>Het recept vind je hier https://www.soubry.be/nl/consumenten/recipes/bloem/krokante-en-luchtige-pistolets<br><br>Ben jij al aan het dagdromen?'",Soubry,5,NL
ad_1136196900816522_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_fwNksOrEiSCuWry,"""Pour vous, quel est le meilleur avantage du lait battu ?<br>1) Il est naturellement faible en matière grasse<br>2) Il est rafraichissant, c'est parfait pour l'été""",Balade,5,FR
ad_1136615144295469_1_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_GEBVtcjq4xbQIUC,"""Envie d'une délicieuse aventure culinaire ? Découvrez notre fameuse recette de Melanzane, un gratin succulent composé de fines tranches d'aubergine, de sauce tomate, de mozzarella, de basilic frais et de Parmesan. D'ailleurs, selon nous, ça se prononce avec 5 'm' : Mmmmmelanzane. Alors, prêt(e) à savourer l'authenticité sicilienne ? 🍆🍅🧀  https://bit.ly/3We80Bg""",Elvea,5,FR
ad_1136615144295469_2_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_BBbDA61fHrdg7Yx,"""Envie d'une délicieuse aventure culinaire ? Découvrez notre fameuse recette de Melanzane, un gratin succulent composé de fines tranches d'aubergine, de sauce tomate, de mozzarella, de basilic frais et de Parmesan. D'ailleurs, selon nous, ça se prononce avec 5 'm' : Mmmmmelanzane. Alors, prêt(e) à savourer l'authenticité sicilienne ? 🍆🍅🧀  https://bit.ly/3We80Bg""",Elvea,5,FR
ad_1136796804254568_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_iFtNPg3CNhcGMyi,"'Finesse du goût, explosion de bonheur'",Aquarius,5,FR
ad_1137136690743256_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_VSJwPj1oMsuG1Nb,"""À la recherche d'un plat délicieusement empilé avec des saveurs saisonnières ? 👀 Cette délicieuse assiette vous fera passer à table en une seconde. 😍""",Bosto,5,FR
ad_1137188747408553_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ucehX4XVLuGwmRu,"""La meilleure mérite ce qu'il y a de mieux. Mais pourquoi votre maman est-elle la meilleure des mamans ? ❤️ Dites-le-lui et accompagnez le tout d'un cadeau.""",Guylian Belgique,5,FR
ad_1137313717626472_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_Vwfh8jqmte2U8nV,"'Laissez-vous surprendre par une riche combinaison de saveurs. Dès la première gorgée, les arômes de fruits secs mûrs, tels que les raisins secs et les dattes, se révèlent au nez, mêlés à une subtile touche de caramel.<br><br>#chimay #chimaylovers #GrandeRéserve #barrique #brandy'",Chimay,5,FR
ad_1137927183851232_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_BLB792EggOkxHaB,'Kom winkelen en krijg leuke cadeaustickers om op je pakjes te plakken. Zo kan je dit jaar je cadeautjes origineel verpakken! 🎁',ALDI Belgium,5,NL
ad_1138631587009818_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_afPP95DO4V5VBD9,"'Gravity’s got a new favourite job: guiding our brew from beer pump to glass! 🙌🏻 As the golden river flows, we toast to the memories crafted in every drop 🥰🍺 @nalau.knokke <br>.<br>.<br>.<br>.<br>#enjoythemoment #qualitybeer #friendsreunion #smileeveryday  #beerlover #takeabreak #makingmemories #beertime #noalcohol #beerstagram'",Carlsberg,5,EN
ad_1138740120699554_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9sZUIbBoOcuGrCY,'Essayez Choconutty de NESQUIK® ! Ne manquez pas cette combinaison parfaite de cacao et de saveurs noisettes. 2 X plus Gourmand! 😋',Nesquik,5,FR
ad_1139478140350458_img.png,https://maastrichtuniversity.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_SLcZgPuAECxz7Gr,"'Een fruitpapje van appel en peer 🍏🍐, de basics, maar het is belangrijk om je kleine pruts te laten wennen aan verschillende smaken. <br><br>Daarnaast wordt er geen suiker toegevoegd aan de HiPP-fruitpapjes, een heerlijke en gezonde snack voor je kleintje. 👶'",HiPP Belgium,5,NL
